Settings used

alignment         : ./Branstetter_2017-permut-18.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 22510


Best partitioning scheme

Scheme Name       : step_16
Scheme lnL        : -8776081.19293
Scheme AICc       : 17568257.8365
Number of params  : 7710
Number of sites   : 183747
Number of subsets : 734

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 606        | 7174bcebfd104f5cf579ec7cac7fab92 | uce_10_left, uce_1080_left, uce_1047_left, uce_1014_right, uce_513_core, uce_493_left, uce_57_right 
2      | GTR+G      | 137        | 6d676fafa4f4e07771f044561a6e949b | uce_835_left, uce_10_core                                                                           
3      | GTR+G      | 516        | 84eb76bcb794a955f436909cc4f72be5 | uce_10_right, uce_31_core, uce_877_right, uce_784_core, uce_9_core                                  
4      | GTR+G      | 339        | 8ac144aeabe4074004e972a7842d4947 | uce_231_core, uce_573_right, uce_719_core, uce_100_left, uce_27_right                               
5      | GTR+G      | 410        | d3cd0522ca5185d443417402dd928d65 | uce_689_core, uce_100_core, uce_533_core, uce_1308_right                                            
6      | GTR+G      | 646        | 8698bf6d325f426af5f0d4a85b1ed1ae | uce_1496_core, uce_929_right, uce_1391_left, uce_100_right, uce_1304_left, uce_1326_left, uce_1211_left
7      | GTR+G      | 345        | 79e025913fb6fd5a75154f5b5f749522 | uce_699_left, uce_997_right, uce_1004_left, uce_382_core                                            
8      | GTR+G      | 415        | 8cda4b9885860f5c8353540589ca7f38 | uce_1004_core, uce_1062_all, uce_1207_core, uce_646_core                                            
9      | GTR+G      | 235        | 63cd6784662ec2716651090fed2a1388 | uce_1415_core, uce_1408_left, uce_1004_right, uce_1023_core                                         
10     | GTR+G      | 214        | 70fbd11330677b8a71f771b129ea57e8 | uce_1006_left, uce_275_left, uce_143_all                                                            
11     | GTR+G      | 514        | 711a48130ca4c57742b0acd5954921f5 | uce_1188_core, uce_963_right, uce_176_right, uce_1006_core, uce_82_core                             
12     | GTR+G      | 190        | 488625aa286dfd194a395875760341f9 | uce_293_core, uce_1006_right, uce_1483_left                                                         
13     | GTR+G      | 419        | 189044a96c3b6c866f9b19423eeadf39 | uce_509_right, uce_797_left, uce_1139_core, uce_435_right, uce_1342_left, uce_1007_left             
