Settings used

alignment         : ./Branstetter_2017-permut-23.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 22510


Best partitioning scheme

Scheme Name       : step_15
Scheme lnL        : -8776342.3493
Scheme AICc       : 17568584.1358
Number of params  : 7620
Number of sites   : 183747
Number of subsets : 725

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 564        | 7fbcc7fed313d88010271487b1560e3e | uce_297_core, uce_735_core, uce_79_right, uce_1026_left, uce_10_left, uce_1346_right, uce_1268_core, uce_803_right
2      | GTR+G      | 603        | e8fd0ecd1f5bb14ab62ba81691625e9d | uce_535_core, uce_189_core, uce_10_core, uce_568_left, uce_240_right, uce_1093_right, uce_1037_core, uce_520_left, uce_711_core
3      | GTR+G      | 233        | 57c25d06f36b2582cf72cde77cc80601 | uce_275_left, uce_10_right, uce_289_right                                                           
4      | GTR+G      | 230        | e0313a14d48c584603bc6542ac0107af | uce_447_right, uce_45_left, uce_100_left                                                            
5      | GTR+G      | 157        | cafec970eb2aa46ca9b56047eeffb1b4 | uce_55_left, uce_100_core                                                                           
6      | GTR+G      | 245        | 86b6f656070966e5e88d197f40b21f43 | uce_1174_left, uce_75_left, uce_100_right, uce_28_core                                              
7      | GTR+G      | 396        | 12504cca0613477d040a57be9b4f4abe | uce_741_core, uce_902_right, uce_1055_right, uce_1004_left, uce_841_right, uce_185_right            
8      | GTR+G      | 331        | 00eb30f2b9fd29f1f6fc50a21b6a2d97 | uce_711_left, uce_1307_left, uce_541_core, uce_1004_core                                            
9      | GTR+G      | 220        | 1d6ca8fe65e82c8cc589e33de6539591 | uce_254_left, uce_1004_right, uce_842_right, uce_1071_core                                          
10     | GTR+G      | 183        | 9bbd24a6f7faddebc0c49426cde92601 | uce_1006_left, uce_360_left                                                                         
11     | GTR+G      | 258        | 81928f54c5ac93461c364d5208ec41bb | uce_35_core, uce_1006_core, uce_615_core                                                            
12     | GTR+G      | 226        | c2e89d8fff8ceb8206f2714368131977 | uce_1246_all, uce_442_left, uce_1006_right                                                          
