Settings used

alignment         : ./Harrington_2016-permut-2.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 17820


Best partitioning scheme

Scheme Name       : step_9
Scheme lnL        : -1893278.19443
Scheme AICc       : 3794066.41949
Number of params  : 3696
Number of sites   : 235232
Number of subsets : 359

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 1938       | 2f0105dfbcac9ba00889ecd6499dec64 | uce_946_right, uce_712_left, uce_325_left, uce_858_core, uce_1101_core, uce_1001_left, uce_786_left, uce_572_core, uce_443_core, uce_1079_right, uce_295_core
2      | GTR+G      | 227        | 915359c09adfe6af23455ca0c23fa11a | uce_1001_core                                                                                       
3      | GTR+G      | 51         | 7073ff9fd399c8d9d8b6662636df7b28 | uce_1001_right                                                                                      
4      | GTR+G      | 650        | 90d2cbf2ba263392a00423b82dab909c | uce_872_left, uce_297_left, uce_247_left, uce_1282_core, uce_34_right, uce_954_right, uce_1002_left, uce_493_core, uce_908_right
5      | GTR+G      | 602        | 123d009520f63507b03322a05ef8523d | uce_1080_right, uce_1002_core, uce_2_core, uce_857_right, uce_120_right                             
6      | GTR+G      | 324        | e890f733160f1e9cd93a8a442c7a3c9d | uce_1002_right, uce_433_core, uce_793_core, uce_486_left                                            
7      | GTR+G      | 816        | 4b80e3282d40c11f2c0f729860f85c25 | uce_836_right, uce_757_core, uce_608_left, uce_86_right, uce_38_right, uce_608_core, uce_1004_left, uce_1009_core
8      | GTR+G      | 943        | 27bc138ba4fb4a9e4c7dfcbf7936f62d | uce_737_right, uce_1121_right, uce_1004_core, uce_1097_left, uce_442_right, uce_1121_left, uce_644_right
9      | GTR+G      | 150        | 1892bd7271aa6c3eadb21efcf802cb33 | uce_1004_right, uce_791_right, uce_1178_right                                                       
10     | GTR+G      | 1144       | 5b15923fe69e40d9f760a41d526ff905 | uce_1005_left, uce_805_right, uce_151_left, uce_814_left, uce_160_left, uce_287_left, uce_748_core, uce_1186_right
11     | GTR+G      | 532        | 8aefeb5296564c1e85e76168f90ca780 | uce_1005_core, uce_334_left, uce_556_core, uce_67_left                                              
12     | GTR+G      | 2076       | 763f8d8ba4c36025abfc7bfc3ca8d6e1 | uce_625_right, uce_406_left, uce_1005_right, uce_205_left, uce_1206_left, uce_915_left, uce_435_right, uce_73_core, uce_561_right, uce_472_right, uce_623_right, uce_1148_left, uce_933_left, uce_343_right, uce_449_left
13     | GTR+G      | 1261       | 76f688ef8810d554c4fc52122c23cf1b | uce_1007_left, uce_1177_core, uce_1337_core, uce_1277_right, uce_1158_left, uce_153_right, uce_90_core, uce_229_right, uce_859_right
14     | GTR+G      | 1659       | 9160b8020a4ff4ba8fde2817e6b0cb14 | uce_1028_left, uce_918_right, uce_120_core, uce_573_core, uce_1200_left, uce_2_right, uce_893_core, uce_1007_core, uce_165_right
15     | GTR+G      | 758        | 0ee1c3d3b31ddf28bec876b123c6fb73 | uce_485_left, uce_1214_right, uce_1007_right, uce_1232_right, uce_362_left, uce_453_left, uce_434_right, uce_453_core
16     | GTR+G      | 382        | 521f9374d2950f97fa3f4ac78ad710bf | uce_1251_core, uce_1009_left, uce_556_left, uce_149_right                                           
17     | GTR+G      | 75         | ca5d52f784b4f2e8de70f401508a1e02 | uce_1009_right                                                                                      
18     | GTR+G      | 1617       | 19b196c66af7a0abb51ca6271c254730 | uce_526_core, uce_434_left, uce_340_left, uce_486_core, uce_951_core, uce_238_right, uce_414_left, uce_1014_left, uce_645_left, uce_79_core, uce_206_left, uce_13_right, uce_553_core
19     | GTR+G      | 627        | cb752ba2c3c82dc301abf28de8350fb7 | uce_1281_left, uce_1157_right, uce_1097_right, uce_571_left, uce_1173_right, uce_524_core, uce_1014_core, uce_695_right
20     | GTR+G      | 1887       | 62798d3ab0147a585b84379b32720f6e | uce_1014_right, uce_303_core, uce_1240_core, uce_201_right, uce_570_core, uce_1128_left, uce_862_core, uce_447_right, uce_1078_core, uce_323_left, uce_1122_right, uce_990_right, uce_3_left, uce_1131_right, uce_649_left
21     | GTR+G      | 664        | 348949f372509aefa4047725827bf715 | uce_497_core, uce_1018_left, uce_7_core, uce_334_right                                              
22     | GTR+G      | 1220       | 7002a4db9013f092b881209d213803d2 | uce_46_left, uce_302_left, uce_1018_core, uce_811_right, uce_649_right, uce_405_core, uce_409_right 
23     | GTR+G      | 952        | 48cdd3bf5c9335a6c78cecdb8d724e7f | uce_968_right, uce_761_right, uce_974_left, uce_709_left, uce_1018_right, uce_1264_core, uce_192_left, uce_748_right, uce_209_right, uce_343_left, uce_305_right
24     | GTR+G      | 280        | e1e15e35fad14ef4a474b23c42ffd0a1 | uce_1279_core, uce_1022_left, uce_1091_right, uce_844_left                                          
25     | GTR+G      | 488        | db9fd3fb2fdbefb5d3a3543d61a03b24 | uce_1022_core, uce_952_left, uce_330_core                                                           
26     | GTR+G      | 217        | 0aa6a86e72887a64e94298d366b7f609 | uce_758_right, uce_1022_right, uce_34_left                                                          
27     | GTR+G      | 915        | d1af6b06330b70b441c3aaf76ed1ef3f | uce_908_core, uce_944_left, uce_855_core, uce_277_core, uce_1135_right, uce_1024_left               
28     | GTR+G      | 611        | 12754a52496c52919706efd38cef14f1 | uce_1024_core, uce_757_right, uce_719_right                                                         
29     | GTR+G      | 72         | c38701af6259c44bcdc60e687fcb78e4 | uce_1024_right                                                                                      
30     | GTR+G      | 366        | 1173a83e3fadb4c15eadc48ea1c80cb0 | uce_1025_left                                                                                       
31     | GTR+G      | 192        | 8efedef21dde9f226bc6247bd574dd90 | uce_1196_right, uce_1025_core                                                                       
32     | GTR+G      | 1137       | 71d354cee44158ad5612d08afd4513bf | uce_454_core, uce_341_right, uce_923_core, uce_168_core, uce_760_core, uce_1025_right, uce_206_core 
33     | GTR+G      | 1166       | 104d6ff5ad5d93e4e518747a211575cf | uce_327_right, uce_883_left, uce_667_left, uce_769_left, uce_1082_left, uce_335_core, uce_1027_left 
34     | GTR+G      | 349        | f415d017ab2c94eb865b66198318bdaa | uce_951_left, uce_1256_core, uce_1027_core, uce_1158_right                                          
35     | GTR+G      | 1305       | c4dda440cdef32211fb7976d7f51a79c | uce_51_left, uce_902_right, uce_1027_right, uce_359_left, uce_1278_left, uce_90_left, uce_1178_core, uce_187_right, uce_1110_right
36     | GTR+G      | 534        | e4703704226cd679d625a66ab778377c | uce_1224_left, uce_794_right, uce_1028_core, uce_229_core, uce_718_core                             
37     | GTR+G      | 1695       | ac3f1adfc9b33d54780b7c650bcd35fd | uce_1028_right, uce_975_core, uce_883_core, uce_306_right, uce_832_right, uce_1160_core, uce_1075_core, uce_303_right, uce_818_left, uce_786_right, uce_1135_core, uce_749_left
38     | GTR+G      | 799        | daf8585f1b549ea4e5dfb0af659ba58f | uce_842_left, uce_994_left, uce_325_right, uce_1137_core, uce_176_left, uce_378_left, uce_1190_right, uce_1034_left
