Settings used

alignment         : ./Harrington_2016-permut-13.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 17820


Best partitioning scheme

Scheme Name       : step_9
Scheme lnL        : -1893207.02722
Scheme AICc       : 3794254.61278
Number of params  : 3856
Number of sites   : 235232
Number of subsets : 375

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 243        | 357b39d497b4245eddd257476a11ddb7 | uce_516_core, uce_1001_left                                                                         
2      | GTR+G      | 448        | c64e644dab7bce2cc42cf77d8857b82e | uce_330_left, uce_1001_core, uce_1117_right, uce_987_left                                           
3      | GTR+G      | 1576       | 6211438526d0e0533cc2fc3194b17f07 | uce_287_core, uce_593_core, uce_1018_right, uce_1216_right, uce_759_left, uce_787_core, uce_1001_right, uce_560_right, uce_624_left, uce_313_core, uce_1270_right
4      | GTR+G      | 200        | a4100273f916669466cb5cb4dd237dd7 | uce_418_right, uce_414_right, uce_1002_left                                                         
5      | GTR+G      | 487        | c05c7dc82121b5df931f14697d2a461b | uce_1112_right, uce_383_core, uce_822_right, uce_1002_core, uce_86_right, uce_219_right, uce_1174_left
6      | GTR+G      | 725        | 6720f4c93635eb3f3fc99ee0ce57b915 | uce_444_core, uce_1002_right, uce_154_left, uce_120_core                                            
7      | GTR+G      | 1002       | 3a45f9c8708112285e12cc01f502e455 | uce_79_right, uce_718_left, uce_917_core, uce_1278_core, uce_2_right, uce_1004_left                 
8      | GTR+G      | 934        | 461174055d06226a1680a069b6070c72 | uce_1004_core, uce_485_right, uce_433_core, uce_1096_core, uce_98_right, uce_225_core, uce_277_right
9      | GTR+G      | 702        | 217e9ee58006af6f8d09b5eac953d1b9 | uce_832_core, uce_1131_core, uce_1181_left, uce_1004_right, uce_1176_right                          
10     | GTR+G      | 823        | 39708347f91952647fa9248debc6edda | uce_1243_right, uce_409_right, uce_390_core, uce_898_right, uce_1005_left, uce_877_core, uce_760_left
11     | GTR+G      | 902        | 798ffb2a8f8dd4e14610f707caeb9260 | uce_973_left, uce_8_right, uce_740_left, uce_1005_core                                              
12     | GTR+G      | 279        | daaa5ca3a4098aa39d4df5b5aca26b2e | uce_923_left, uce_1005_right, uce_811_left                                                          
