Settings used

alignment         : ./Branstetter_2017-permut-2.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 22510


Best partitioning scheme

Scheme Name       : step_19
Scheme lnL        : -8776187.25793
Scheme AICc       : 17567925.9791
Number of params  : 7460
Number of sites   : 183747
Number of subsets : 709

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 1025       | 104d3cf5c640d102d17c1a3e3eedd958 | uce_587_left, uce_735_right, uce_1490_right, uce_1308_core, uce_535_right, uce_238_all, uce_1257_core, uce_10_left, uce_1476_core, uce_820_right, uce_1428_core
2      | GTR+G      | 595        | 8b92a1a3abe70073afccd915fd6d7d90 | uce_694_core, uce_215_right, uce_573_right, uce_561_left, uce_433_left, uce_10_core, uce_1239_left, uce_305_core
3      | GTR+G      | 385        | 1cbb8f3219e93fcd857372e571ab0e88 | uce_945_core, uce_10_right, uce_274_right, uce_822_all                                              
4      | GTR+G      | 288        | 813b47a78f9b26d1595a98fbec7fb685 | uce_310_core, uce_100_left, uce_1274_left, uce_533_right                                            
5      | GTR+G      | 553        | 0fc42c54fb63c06434ce9c2a933a605b | uce_315_core, uce_742_right, uce_1423_left, uce_100_core, uce_1198_core, uce_1426_core              
6      | GTR+G      | 127        | 40c91c65f73210b15f8c88464e481a5b | uce_158_core, uce_100_right                                                                         
7      | GTR+G      | 618        | 4021c02b72c6bca9bfb9939bb7ee1ee3 | uce_213_right, uce_58_left, uce_1194_left, uce_1004_left, uce_373_left                              
8      | GTR+G      | 694        | 1156c7b22249917455c3b45cb7e49d83 | uce_1284_right, uce_760_core, uce_793_left, uce_1004_core, uce_1033_core, uce_1236_right, uce_68_right
9      | GTR+G      | 202        | 582608e5933b6365233580317c38ee17 | uce_1004_right, uce_817_core, uce_1031_core                                                         
10     | GTR+G      | 359        | 35882314168758ea6d5ebdd7fc33ac01 | uce_1212_core, uce_1075_left, uce_1459_left, uce_1006_left                                          
11     | GTR+G      | 164        | 1226de6d8330dc512ee39e62fbf9331f | uce_1010_right, uce_1006_core, uce_85_core                                                          
12     | GTR+G      | 640        | 7489af42eaa064fcf80702280e069fb2 | uce_1104_right, uce_1139_right, uce_860_right, uce_373_right, uce_510_core, uce_1006_right, uce_1484_core, uce_871_left, uce_873_left
13     | GTR+G      | 956        | f7b76e94a4edc1873863d88805024afc | uce_654_right, uce_364_core, uce_23_left, uce_1033_left, uce_561_core, uce_676_core, uce_253_left, uce_543_right, uce_711_core, uce_907_left, uce_1007_left, uce_1368_right, uce_458_all
14     | GTR+G      | 539        | d1a06ec0487fc8bf69413d6231c86b70 | uce_1007_core, uce_796_core, uce_236_core, uce_170_left, uce_295_all, uce_1095_left                 
15     | GTR+G      | 554        | 5a916645719b36d3faebcfe34ca0aa51 | uce_82_core, uce_390_core, uce_1007_right, uce_719_core, uce_1022_core                              
16     | GTR+G      | 497        | 68c593dd46a0bf0e3680405e0bc56952 | uce_24_core, uce_861_left, uce_342_left, uce_1008_left, uce_1350_left, uce_304_right                
17     | GTR+G      | 198        | bf394453935d65675c89a72e4bf3c9ed | uce_1008_core, uce_446_right                                                                        
18     | GTR+G      | 237        | 1c6cfcdb492b33ad90c5349363c2c1d9 | uce_1008_right, uce_1214_left                                                                       
