Settings used

alignment         : ./Harrington_2016-permut-17.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 17820


Best partitioning scheme

Scheme Name       : step_7
Scheme lnL        : -1893129.8391
Scheme AICc       : 3793996.89752
Number of params  : 3806
Number of sites   : 235232
Number of subsets : 370

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 562        | c0e04d6630bf156d3b170e9ef2d1fa69 | uce_1001_left, uce_1034_right, uce_792_core, uce_1270_core, uce_791_right                           
2      | GTR+G      | 619        | cc4c1be2e0521b9643654212a6c228d0 | uce_1286_right, uce_1001_core, uce_295_core                                                         
3      | GTR+G      | 168        | 279a9c3fdce3be0daf1c148dba4050ca | uce_183_right, uce_595_right, uce_1001_right                                                        
4      | GTR+G      | 936        | 34b87aadd4c0a2b524389c0c157fff65 | uce_1182_core, uce_533_right, uce_206_core, uce_1002_left, uce_532_right, uce_450_right, uce_121_left, uce_152_core
5      | GTR+G      | 756        | b85052565d209df7637bc213b3224f84 | uce_376_core, uce_434_left, uce_1002_core, uce_116_left, uce_476_core, uce_163_left                 
6      | GTR+G      | 1473       | 3b5eb60131e02b85ee532207d35d7c80 | uce_1211_left, uce_559_core, uce_27_core, uce_750_core, uce_1042_left, uce_408_left, uce_1002_right, uce_952_core, uce_533_left
7      | GTR+G      | 563        | a96e22d7cdb3f1d7b44cce13040e9803 | uce_1136_right, uce_670_left, uce_1113_left, uce_1004_left                                          
8      | GTR+G      | 1176       | dced3aed78d4e5610b100bae58cab45b | uce_655_core, uce_728_core, uce_972_core, uce_655_left, uce_86_core, uce_1004_core                  
9      | GTR+G      | 680        | c525d5bcc590d7edb3b6607bd2aefced | uce_1165_core, uce_1004_right, uce_33_core, uce_344_right, uce_26_core, uce_1074_right              
10     | GTR+G      | 624        | 1423bfb646adb6fe232d04e3187e1b72 | uce_323_left, uce_1005_left, uce_885_left, uce_649_right                                            
11     | GTR+G      | 884        | 01398c963166750e8aa6482f4caefc4b | uce_465_left, uce_332_right, uce_1005_core, uce_613_right, uce_495_core, uce_1196_core, uce_493_core
12     | GTR+G      | 454        | c5ea68819abc809e4d9709621f91d902 | uce_139_right, uce_1235_right, uce_1005_right, uce_108_core                                         
13     | GTR+G      | 573        | a85410d9640ac131fddc348e9086f128 | uce_1007_left, uce_566_left, uce_718_right, uce_255_core, uce_442_right, uce_784_core, uce_106_left 
14     | GTR+G      | 1402       | d3fcd30bdeac2ecd3fb886a88d1f3e4e | uce_555_left, uce_126_right, uce_1118_right, uce_563_right, uce_105_right, uce_894_left, uce_24_right, uce_482_right, uce_1173_right, uce_1007_core, uce_603_right, uce_943_left
15     | GTR+G      | 504        | e039bc6c99d1a6681d7fabd49abf9920 | uce_1007_right, uce_915_right, uce_511_left, uce_1278_right, uce_1251_core                          
16     | GTR+G      | 176        | aa28b1028fecd71bb51ff5a99f96d4cf | uce_1009_left, uce_673_left, uce_605_left                                                           
17     | GTR+G      | 739        | a14addb451f42a96590f18bf6c167013 | uce_604_left, uce_719_core, uce_1171_right, uce_1009_core, uce_165_right                            
18     | GTR+G      | 353        | 5c738e00aaa1bfd7f646dd5ff5bd2828 | uce_167_left, uce_915_core, uce_452_core, uce_1009_right                                            
19     | GTR+G      | 2168       | b5cb7284820db46ab735b2083c089d4c | uce_151_core, uce_1160_right, uce_134_right, uce_442_core, uce_844_left, uce_1014_left, uce_473_right, uce_578_right, uce_159_core, uce_572_core, uce_665_right, uce_535_left
20     | GTR+G      | 1706       | 6eab934ba512bf3b5fa424714560910c | uce_892_left, uce_185_core, uce_64_left, uce_321_right, uce_811_right, uce_7_right, uce_1014_core, uce_535_right, uce_570_right, uce_108_left, uce_370_right, uce_81_right
21     | GTR+G      | 830        | 6267a8911f80e646ffa03d80888efb07 | uce_413_right, uce_818_left, uce_79_right, uce_855_right, uce_1179_core, uce_572_left, uce_924_left, uce_162_left, uce_1014_right
22     | GTR+G      | 926        | a45dbec4d79928e192579937e9480249 | uce_1018_left, uce_448_core, uce_277_right, uce_405_core                                            
23     | GTR+G      | 699        | d0ecbdf64f61bd4d197392be1dfccf02 | uce_478_left, uce_832_left, uce_1244_core, uce_1079_core, uce_1180_right, uce_1018_core, uce_1051_left, uce_542_core
24     | GTR+G      | 472        | 1fc775b280bee8f29672b01c271685be | uce_601_left, uce_893_left, uce_1195_left, uce_792_left, uce_6_right, uce_1018_right                
25     | GTR+G      | 371        | b7a9e20a71b34d3ca779c81c73c40d93 | uce_164_right, uce_1044_left, uce_818_right, uce_881_right, uce_1022_left                           
26     | GTR+G      | 1222       | a0f95d6702123e379b168de9a46e22e6 | uce_1022_core, uce_374_core, uce_1185_core, uce_313_core, uce_710_core, uce_593_core, uce_624_left  
27     | GTR+G      | 266        | 40c8b650890dbef56f9b8d4ac00fdbde | uce_963_right, uce_1022_right, uce_157_left, uce_649_core                                           
28     | GTR+G      | 2349       | 34bb419bbb1cbdb569022d81340dc612 | uce_200_core, uce_406_core, uce_303_left, uce_556_core, uce_963_core, uce_259_core, uce_1024_left, uce_332_left, uce_69_core, uce_773_core, uce_11_right, uce_1270_right, uce_174_core, uce_251_core
29     | GTR+G      | 311        | 8105e421c7a48e97fdc182cf3e16c80b | uce_1024_core                                                                                       
30     | GTR+G      | 72         | c38701af6259c44bcdc60e687fcb78e4 | uce_1024_right                                                                                      
31     | GTR+G      | 366        | 1173a83e3fadb4c15eadc48ea1c80cb0 | uce_1025_left                                                                                       
32     | GTR+G      | 611        | e9fc52e33c45f1af3b770f7ed90deeae | uce_700_right, uce_617_core, uce_1128_right, uce_1025_core, uce_842_right                           
33     | GTR+G      | 1786       | ad4208262ac14fc5533025233254db7c | uce_401_core, uce_33_left, uce_185_right, uce_259_left, uce_802_right, uce_613_core, uce_1025_right, uce_1131_core, uce_1257_right, uce_796_core, uce_465_right
34     | GTR+G      | 438        | 03d0228a18b60002428a2c0723ca739f | uce_19_right, uce_1249_core, uce_585_core, uce_1027_left                                            
35     | GTR+G      | 652        | 48478326c5e0cfb539f610ebad408f9c | uce_1332_right, uce_1142_right, uce_1027_core, uce_405_left                                         
36     | GTR+G      | 851        | 71665b0f9f589eb61245a92ebbfdbb68 | uce_933_core, uce_90_core, uce_1257_left, uce_1027_right                                            
37     | GTR+G      | 515        | 605aa4fca0586ff5350bb8e1d8536487 | uce_1028_core, uce_698_right, uce_1028_left, uce_573_left, uce_494_left, uce_165_core               
38     | GTR+G      | 944        | 245bdbcf94bc4a5701f005edc078e33a | uce_959_core, uce_913_core, uce_1160_core, uce_493_left, uce_1121_core, uce_69_left, uce_1028_right 
39     | GTR+G      | 369        | 04dab5c73030776c0649ce2b81fd9ae4 | uce_1336_right, uce_298_left, uce_1034_left, uce_175_core, uce_345_right, uce_287_right             
40     | GTR+G      | 1497       | b4991f1b0d8989de92bc1f08e6a3b04a | uce_254_right, uce_85_core, uce_351_right, uce_1034_core, uce_596_right, uce_291_left, uce_1041_left, uce_449_right, uce_444_left, uce_1296_left, uce_346_right, uce_199_right
41     | GTR+G      | 533        | 5049459a0d058353e9059361445355b4 | uce_1037_left, uce_252_core                                                                         
42     | GTR+G      | 576        | 0c026754e84f6e92b4f6924d8a70e669 | uce_392_left, uce_1200_right, uce_849_right, uce_849_left, uce_704_right, uce_378_left, uce_763_left, uce_1037_core
43     | GTR+G      | 118        | a36481f774546ea0a50731a70ae533ba | uce_1214_left, uce_1037_right                                                                       
44     | GTR+G      | 384        | 31d724148bc302136a3239db0182e1cf | uce_1225_left, uce_595_core, uce_1041_core                                                          
