Settings used

alignment         : ./Branstetter_2017-permut-22.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 22510


Best partitioning scheme

Scheme Name       : step_14
Scheme lnL        : -8776893.13965
Scheme AICc       : 17568881.984
Number of params  : 7250
Number of sites   : 183747
Number of subsets : 688

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 1155       | a27586b1826e3dbf938132f0fa81c83f | uce_1198_right, uce_918_core, uce_35_left, uce_1055_right, uce_1194_left, uce_1497_left, uce_6_left, uce_1209_right, uce_58_right, uce_1194_core, uce_10_left, uce_723_core
2      | GTR+G      | 161        | 4cd6fbee5b739931fb4a849ba896d991 | uce_10_core, uce_549_right                                                                          
3      | GTR+G      | 699        | 978ce61e623af50a83cf7288e27c900d | uce_654_core, uce_1092_right, uce_338_core, uce_632_core, uce_55_right, uce_10_right, uce_1428_core 
4      | GTR+G      | 348        | e4178ac550a8aca564fa6837a13aac59 | uce_1257_right, uce_100_left, uce_1345_core, uce_1253_left, uce_475_core                            
5      | GTR+G      | 505        | 6437a542ff825e5bdd882e771cb25a81 | uce_773_core, uce_1459_left, uce_999_left, uce_1063_core, uce_100_core, uce_988_right               
6      | GTR+G      | 585        | fb9a1492bb684768d1a957101cc38435 | uce_1119_right, uce_565_all, uce_993_all, uce_920_core, uce_100_right, uce_18_core, uce_1037_right  
7      | GTR+G      | 50         | f17bc4f48f22522606f80d8fb8485880 | uce_1004_left                                                                                       
8      | GTR+G      | 376        | f5e1b6700aba76c95931c7b71679b443 | uce_1205_core, uce_1133_core, uce_389_core, uce_1004_core, uce_1103_right                           
9      | GTR+G      | 50         | b1b1000a26c12aab97ccfc58164b2a49 | uce_1004_right                                                                                      
10     | GTR+G      | 526        | 8852474383cd56c8d4847fa9edc6dcdc | uce_399_left, uce_1292_right, uce_1344_core, uce_1225_core, uce_1006_left, uce_1099_left, uce_1162_right
11     | GTR+G      | 172        | fc649f72137b85bae6179fd84272ad56 | uce_1131_core, uce_39_right, uce_1006_core                                                          
12     | GTR+G      | 348        | 4569a1b831a46275d8dfb988f1adb406 | uce_1006_right, uce_957_right, uce_1109_left, uce_1138_core, uce_925_core                           
13     | GTR+G      | 417        | 2791c3e312707a6de6ed04e778508513 | uce_935_core, uce_1415_right, uce_136_right, uce_1007_left, uce_1232_all                            
14     | GTR+G      | 547        | fd2a10adfdeaf96e8560bd327ae9076e | uce_1377_right, uce_172_right, uce_1296_right, uce_1007_core, uce_1503_right, uce_1296_core         
15     | GTR+G      | 883        | d63b2da01b4fbf346b8e6fa210b32f04 | uce_914_all, uce_749_core, uce_310_left, uce_1496_core, uce_1007_right, uce_66_core, uce_930_right, uce_88_right, uce_477_right, uce_963_left
16     | GTR+G      | 457        | aa54bec6ff9adfb7c4dc5844c40168c3 | uce_222_left, uce_472_core, uce_1008_left, uce_305_left, uce_291_left, uce_366_left, uce_434_left   
17     | GTR+G      | 314        | 57cbeef4078871880c13d47c393b4c44 | uce_1167_left, uce_1036_right, uce_1008_core, uce_391_right                                         
18     | GTR+G      | 377        | 383dd33bd80c9408ad6837d308848082 | uce_912_right, uce_309_left, uce_1481_right, uce_1008_right, uce_1048_core                          
19     | GTR+G      | 118        | 10b2cc9dc2706b646adf7569c5ebfd4f | uce_1010_left                                                                                       
20     | GTR+G      | 326        | 268c87ae07ead38e619c52b68d5dde60 | uce_285_right, uce_1028_right, uce_1010_core                                                        
21     | GTR+G      | 644        | 3452647555ea4bd404ff4f1687e84f54 | uce_702_core, uce_308_left, uce_760_core, uce_1010_right, uce_1375_all, uce_534_core, uce_711_right 
22     | GTR+G      | 221        | 0d7dd1990929e60bafada2c4d7fac33e | uce_950_left, uce_1011_left, uce_1499_all                                                           
23     | GTR+G      | 381        | 2fbbc6600d828eb30111fca2dc31961d | uce_1011_core, uce_855_right, uce_857_left, uce_527_core, uce_598_right, uce_1257_left              
24     | GTR+G      | 405        | e91dceb76b532ed168a349f626e613dd | uce_910_left, uce_975_left, uce_1011_right, uce_561_core, uce_1181_left, uce_815_all                
25     | GTR+G      | 117        | df363af664ef39cda6ae0ed387929265 | uce_792_core, uce_1012_left                                                                         
26     | GTR+G      | 423        | ce00bcd8a875cc62a50725349b4d7a30 | uce_446_core, uce_479_right, uce_1012_core                                                          
27     | GTR+G      | 247        | c2b8adce7200470439a78425d64e5114 | uce_1012_right, uce_975_right                                                                       
28     | GTR+G      | 221        | bace17500108f3c0cc15a9f4bb50e163 | uce_1013_left, uce_340_right                                                                        
29     | GTR+G      | 768        | 54ca6937f100d1aea4611cf00227198d | uce_1024_core, uce_1112_core, uce_1013_core, uce_1138_right, uce_1014_core, uce_988_core, uce_741_right, uce_907_left
30     | GTR+G      | 256        | f005553e90d1d36da75d57e0143ef65d | uce_1013_right, uce_713_core, uce_989_all                                                           
31     | GTR+G      | 184        | cd85ee54445ed05ffbae48e3a906df8b | uce_511_core, uce_1014_left, uce_475_left                                                           
32     | GTR+G      | 423        | d8bc39cc9745b49ced51dc5ddbde75e6 | uce_1099_right, uce_1178_all, uce_1014_right, uce_106_right, uce_460_right                          
33     | GTR+G      | 467        | 4215dd3f69836e04444d3bab9a41ae56 | uce_557_core, uce_1015_left, uce_1182_core, uce_958_right, uce_241_right, uce_841_right             
34     | GTR+G      | 65         | 9198b1cecd038fc596c18e184ab883cf | uce_1015_core                                                                                       
35     | GTR+G      | 143        | bb49c7d71ce7f1e7cf1800b14b1ce633 | uce_1015_right, uce_1131_left                                                                       
36     | GTR+G      | 150        | 2b33bf2e801b6a6ec7ae500c260245e0 | uce_1016_left, uce_607_right, uce_86_left                                                           
37     | GTR+G      | 466        | 130ae8e0415ee3e595bc2ea54a7f348c | uce_1016_core, uce_901_right, uce_6_core, uce_711_core                                              
38     | GTR+G      | 333        | 51ec2efde29022c2bb3be231d391032a | uce_1217_right, uce_185_core, uce_1016_right, uce_1078_core, uce_1344_right                         
39     | GTR+G      | 229        | a31925eff774b39b110f14bd71576bc3 | uce_1208_core, uce_1019_left                                                                        
40     | GTR+G      | 342        | 3e112786dd6d11af38c4b9b880a66039 | uce_472_left, uce_1019_core, uce_1279_right, uce_1483_core, uce_566_core                            
41     | GTR+G      | 103        | e84acee53c5d363b5e2ac716310b3228 | uce_1019_right, uce_86_right                                                                        
42     | GTR+G      | 305        | 222202314f2371490c0d6f60e052fd92 | uce_1496_left, uce_1020_left, uce_1323_left, uce_793_left                                           
43     | GTR+G      | 244        | 3f8dad5403b73c83dc1542aae6b21501 | uce_332_all, uce_1020_core, uce_402_right                                                           
44     | GTR+G      | 286        | cbc2f71140038acf6cfb7eb1eb59a5f2 | uce_342_core, uce_880_right, uce_1408_right, uce_1020_right                                         
45     | GTR+G      | 311        | c79a8dc9aa37c85d837529b4426d59b4 | uce_1022_left, uce_404_right, uce_531_core, uce_907_core                                            
46     | GTR+G      | 434        | 7d6b004d89f7683fd58aa3da9ec43483 | uce_507_left, uce_1022_core, uce_446_right, uce_1193_left, uce_1244_all                             
47     | GTR+G      | 258        | 3b3873ab156ec0c5a67b922fb1565665 | uce_1022_right, uce_655_core, uce_1483_right, uce_1277_right                                        
48     | GTR+G      | 662        | 014f5358a01801120dcf5bf076e26b91 | uce_513_core, uce_103_right, uce_88_core, uce_1023_left, uce_32_core                                
49     | GTR+G      | 446        | 34140260ad7d94d5543f7d49d0e796b1 | uce_382_right, uce_1462_left, uce_751_left, uce_1023_core, uce_1036_core, uce_1073_core             
50     | GTR+G      | 363        | dde2239d6aac704d2065eeed853d2b30 | uce_222_right, uce_1093_core, uce_1023_right, uce_952_all                                           
51     | GTR+G      | 346        | 82394b38a42b44ef70d105efaa31b0f0 | uce_327_left, uce_911_right, uce_928_right, uce_412_right, uce_1024_left                            
52     | GTR+G      | 653        | 590634e4c70e129642b86744d5b99544 | uce_520_core, uce_82_core, uce_1024_right, uce_822_all                                              
53     | GTR+G      | 278        | 99aa0ae8fe3fa91b926558789c26500c | uce_289_right, uce_820_right, uce_1025_left                                                         
54     | GTR+G      | 614        | ac4bab1bad0a97e3aa55cd394d992f19 | uce_1368_core, uce_1025_core, uce_1181_right, uce_261_right, uce_297_core, uce_263_core, uce_1260_core
55     | GTR+G      | 227        | d895304422143f7ca87af3847adf9b9b | uce_1026_core, uce_1025_right                                                                       
56     | GTR+G      | 50         | 8ede212884f644c9302a506dfbce7736 | uce_1026_left                                                                                       
57     | GTR+G      | 370        | 6822fdbb67f5c50c8e2c0dfbfda04b34 | uce_682_core, uce_1026_right, uce_309_core                                                          
58     | GTR+G      | 50         | edeaaac6c34582da9a92da23c858c4f2 | uce_1027_left                                                                                       
59     | GTR+G      | 161        | 324c38c69e0596ba05cf3487ceb4ad4f | uce_128_right, uce_159_right, uce_1027_core                                                         
60     | GTR+G      | 598        | 67a9a48b9a0cd9daa8c9840fc5a6cd8c | uce_96_right, uce_1027_right, uce_1337_right, uce_1463_core, uce_280_all, uce_773_right, uce_610_right
61     | GTR+G      | 308        | 028bfc392d2a533dd3932134db9004f3 | uce_1028_left, uce_657_left, uce_641_all, uce_969_core                                              
62     | GTR+G      | 907        | a8b8fea5b35009c92c7b601e2b3fdac0 | uce_308_right, uce_289_left, uce_1325_right, uce_121_right, uce_1166_left, uce_707_right, uce_780_right, uce_329_left, uce_706_right, uce_1028_core, uce_550_left
63     | GTR+G      | 357        | 2b66b6c0ea156a3a9274da737fd9c58a | uce_991_right, uce_927_left, uce_1223_left, uce_1029_left                                           
64     | GTR+G      | 531        | 40fdbd1e71951fb91adb5d6c66f5b867 | uce_629_left, uce_1029_core, uce_490_left, uce_1327_core, uce_901_core                              
65     | GTR+G      | 156        | 8fb309648bdb2500bea22f941a39dea4 | uce_1029_right, uce_1324_core, uce_546_left                                                         
66     | GTR+G      | 136        | e2a0b455324628f04d8c91ffcd406894 | uce_289_core, uce_103_left                                                                          
67     | GTR+G      | 88         | 7ff588b7193faf2b8475bb266ba01a0f | uce_103_core                                                                                        
68     | GTR+G      | 462        | 5fc7f968a9f1a39e46b25fea6d571ed3 | uce_1239_core, uce_1461_right, uce_1030_left, uce_1434_core, uce_176_right, uce_168_right, uce_1463_right
69     | GTR+G      | 58         | 4588007e9974eceeb0fff738c8e31b88 | uce_1030_core                                                                                       
70     | GTR+G      | 246        | 87c627fe764dfa6a14b133f8e867b076 | uce_1030_right, uce_1177_right, uce_460_left                                                        
71     | GTR+G      | 274        | 4c2c97c46d951a9e57743d45babe8032 | uce_242_core, uce_1418_left, uce_1031_left, uce_739_left                                            
72     | GTR+G      | 190        | 714ed7425240aa4ed1fdbd98b8359703 | uce_416_right, uce_1031_core, uce_34_right                                                          
73     | GTR+G      | 614        | 5b5392e499025a0cc286ff4fc5572558 | uce_1173_all, uce_1031_right, uce_216_left, uce_1166_core, uce_1258_left, uce_752_right, uce_1349_right
74     | GTR+G      | 289        | 6399a3b4c87418b6a45b39df06874d77 | uce_1033_left, uce_348_right, uce_364_left                                                          
75     | GTR+G      | 356        | 35f6e0bc976db045d0b3c940f5bc622e | uce_1182_right, uce_221_right, uce_1033_core, uce_1324_left, uce_1052_right                         
76     | GTR+G      | 158        | 5c98c61d7ed23efa85a268191ef1bc8b | uce_947_left, uce_674_left, uce_1033_right                                                          
77     | GTR+G      | 984        | ccea0a03feb91fc46bacdc6cd24838da | uce_1431_all, uce_693_left, uce_697_all, uce_1034_left, uce_633_core, uce_1038_right, uce_1140_core, uce_1267_core, uce_695_right, uce_742_right
78     | GTR+G      | 282        | 99dc096c77cd6df0cf47d195f5b42e6d | uce_69_left, uce_208_core, uce_1034_core, uce_1217_left                                             
79     | GTR+G      | 185        | b08dd630583492df12e4c1f450791e9d | uce_1034_right, uce_292_right                                                                       
80     | GTR+G      | 427        | acd72c021a8f3829f8e2bfb2ed0359b1 | uce_1139_right, uce_1490_left, uce_518_left, uce_967_core, uce_819_core, uce_1237_left, uce_1035_left
81     | GTR+G      | 163        | 7df3385b91801cc27175c0d16fecb4b3 | uce_1035_core, uce_759_right                                                                        
82     | GTR+G      | 458        | 553c2dd741d73a09eff24fb35d33df78 | uce_431_core, uce_1035_right, uce_1124_left, uce_984_right, uce_885_core                            
83     | GTR+G      | 547        | e779b32793c77557f5c0c454ad5bfc02 | uce_1036_left, uce_36_left, uce_1079_right, uce_1497_core, uce_18_left, uce_1122_core, uce_466_core 
84     | GTR+G      | 55         | 58e27d76f94a57e424321763452a1a20 | uce_1037_left                                                                                       
85     | GTR+G      | 374        | 8d75a263bc58d179a2f778803fcbb11f | uce_1309_right, uce_279_right, uce_1309_left, uce_650_right, uce_1037_core                          
86     | GTR+G      | 533        | 5d83db2d0eb8ff4edf768292e78747c7 | uce_554_left, uce_632_right, uce_1082_right, uce_1038_left, uce_1452_core, uce_108_core, uce_535_right, uce_1268_left
87     | GTR+G      | 212        | 31fcf68050851d814dd6e2e18d2d96a8 | uce_49_left, uce_1038_core                                                                          
88     | GTR+G      | 52         | d678371d09c71e564b1eb90e8733be3b | uce_1045_left                                                                                       
89     | GTR+G      | 171        | 60cc79fde0e913e420f509d81ad1c2b1 | uce_1045_core                                                                                       
90     | GTR+G      | 524        | a78dab5d8a5f165fea3dc643ea2156b3 | uce_1369_core, uce_1266_core, uce_758_left, uce_870_all, uce_1045_right, uce_1500_all, uce_82_left  
91     | GTR+G      | 180        | e6fb56a448f62d7162811610db561604 | uce_661_left, uce_598_core, uce_1046_left                                                           
92     | GTR+G      | 344        | 4a8613a5dcd8dd7c68918b5fdea54169 | uce_1046_core, uce_1227_left, uce_660_core, uce_905_right, uce_1134_right                           
93     | GTR+G      | 565        | e2c09f6a6d38e5e8dc5ff37b78ae5f57 | uce_1326_left, uce_1046_right, uce_1050_core, uce_1377_core, uce_1086_core, uce_260_left, uce_60_left
94     | GTR+G      | 283        | 7033f46ed8682d7b63a64ccb8436ef3c | uce_1337_left, uce_707_left, uce_760_right, uce_1047_left, uce_1142_right                           
95     | GTR+G      | 531        | 433b6c308282048ca2bc81e5f05058de | uce_1260_left, uce_956_left, uce_42_core, uce_1047_core, uce_1047_right, uce_64_left, uce_73_right  
96     | GTR+G      | 223        | b8eb75917036dc2cc397c41cbb1da12f | uce_700_left, uce_539_core, uce_1048_left                                                           
97     | GTR+G      | 255        | e17ec9b2d7dcee6c584af9b15e40c56c | uce_43_left, uce_600_right, uce_558_left, uce_823_left, uce_1048_right                              
98     | GTR+G      | 501        | 9787f6ee307141b17ff9e14c86660643 | uce_211_right, uce_886_left, uce_1202_all, uce_693_core, uce_1050_left, uce_64_core                 
99     | GTR+G      | 1105       | 6ac8267e19a44db6010c6f42af3027c4 | uce_53_all, uce_1086_left, uce_132_right, uce_637_left, uce_922_all, uce_1495_left, uce_997_core, uce_58_core, uce_1050_right, uce_1075_core, uce_1206_right
100    | GTR+G      | 262        | 58417eb5561cd397aba8988ce2d13e9a | uce_342_right, uce_319_left, uce_316_left, uce_1124_core, uce_1052_left                             
101    | GTR+G      | 350        | ad17b38c320aaafabf10a8dc212dde44 | uce_1052_core, uce_1340_right, uce_998_core, uce_1138_left, uce_30_right                            
102    | GTR+G      | 177        | 5cf34774089abcca1a355a129b75b7af | uce_1055_left, uce_1307_core, uce_948_right                                                         
103    | GTR+G      | 426        | 01cd5f4a4841c4701602c1b374b25a42 | uce_851_right, uce_1055_core, uce_1145_left, uce_9_left                                             
104    | GTR+G      | 565        | 08305ff14d45df9d19742b19a62fabee | uce_271_right, uce_1490_right, uce_106_left, uce_803_core, uce_898_right, uce_384_right             
105    | GTR+G      | 606        | e4ba2bad379f179f6416d0a87422d143 | uce_860_core, uce_45_left, uce_832_right, uce_106_core, uce_1417_core, uce_1441_core, uce_163_core  
106    | GTR+G      | 452        | 5c0772e1025f172e339304d91a8dbce1 | uce_1061_left, uce_1188_core, uce_1419_left, uce_1394_core, uce_1239_right, uce_315_left, uce_370_left
107    | GTR+G      | 538        | 6f7ecc43b09f145da913830a3520a905 | uce_510_core, uce_1237_core, uce_1061_core, uce_242_left, uce_264_left, uce_543_left, uce_1169_left 
108    | GTR+G      | 145        | c00f69227e02c7095b1d3c274a6c40bd | uce_1061_right, uce_1242_left                                                                       
109    | GTR+G      | 550        | 0ae7615f7dae15fccb9959f741c86155 | uce_1062_all, uce_925_left, uce_764_core, uce_591_core, uce_949_right, uce_978_core                 
110    | GTR+G      | 487        | 6facd335af33fa2f3ef6ae9bd37f27b2 | uce_1063_left, uce_1421_core, uce_568_right, uce_784_core, uce_607_left, uce_204_left, uce_1358_right
111    | GTR+G      | 410        | d2713866093a94b347080070e68690fc | uce_553_left, uce_208_left, uce_584_left, uce_1476_right, uce_32_right, uce_27_left, uce_1063_right 
112    | GTR+G      | 151        | 1a72019c357dd2a934260c2e583b27bf | uce_821_right, uce_1064_left                                                                        
113    | GTR+G      | 352        | 19b86fb74b79b778b302174daeb6ac01 | uce_498_left, uce_13_right, uce_1064_core, uce_275_left                                             
114    | GTR+G      | 154        | d9c9efd5110c7446a489f3db2441eb22 | uce_434_core, uce_1064_right                                                                        
115    | GTR+G      | 226        | 3d93f3ea3c654e203dee09ba6767aa65 | uce_1495_right, uce_337_core, uce_723_right, uce_1065_left                                          
116    | GTR+G      | 163        | dbe5a479b0f10ac1ebafff29b5075615 | uce_1065_core, uce_37_core, uce_88_left                                                             
117    | GTR+G      | 528        | ee20af3f0a096d30b2ba2c7785159685 | uce_1104_left, uce_170_left, uce_1283_right, uce_1079_left, uce_1209_core, uce_1065_right, uce_611_right
118    | GTR+G      | 342        | 62114d73d1938b8b1849dfec203d6bda | uce_740_core, uce_917_right, uce_1066_left, uce_47_core                                             
119    | GTR+G      | 409        | 597ed1cff84d6134597875de96296d91 | uce_841_left, uce_800_left, uce_1066_core, uce_1081_right, uce_1109_right, uce_454_core             
120    | GTR+G      | 95         | 6bac586cd0c9e59fd09c98994d619fbc | uce_1066_right                                                                                      
121    | GTR+G      | 50         | 7735dba25ee29c6e549f271a5855bb0f | uce_1067_left                                                                                       
122    | GTR+G      | 158        | 087e206dbe08f80892dcf07f7111b05e | uce_1067_core, uce_1069_core                                                                        
123    | GTR+G      | 161        | 71f4746954932562c2aa805d5d1c0a16 | uce_408_core, uce_1067_right, uce_824_core                                                          
124    | GTR+G      | 159        | 24f0dcc925bcc682f85884f6cb90fce9 | uce_1069_left, uce_205_left, uce_45_core                                                            
125    | GTR+G      | 285        | 8c18feb600ef8df6861f2700c4380dc5 | uce_454_left, uce_1069_right, uce_1209_left, uce_959_left, uce_128_left                             
126    | GTR+G      | 522        | 6b9fa489d9ae3f2a9665bcf9b82846a7 | uce_17_core, uce_71_core, uce_1071_left, uce_832_left, uce_616_left, uce_1150_core                  
127    | GTR+G      | 55         | 1a4227bc9b2ebfafd1e946ebcd58a0db | uce_1071_core                                                                                       
128    | GTR+G      | 197        | 5060915b8ad1b0fa9c576c554f477ce7 | uce_188_right, uce_1071_right, uce_360_right                                                        
129    | GTR+G      | 647        | 55e98ccaa5c5085c646a6d3b7fd8adb9 | uce_38_core, uce_1303_all, uce_1073_left, uce_134_right, uce_1128_core                              
130    | GTR+G      | 536        | 3e565ecf18c4d9d6b36f25585b31e4a0 | uce_230_all, uce_743_all, uce_1384_core, uce_1172_left, uce_479_left, uce_49_right, uce_1073_right  
131    | GTR+G      | 575        | 1a79945658f1412b7e1cb7ef37c4f3f3 | uce_485_core, uce_1075_left, uce_527_left, uce_624_right, uce_976_right, uce_694_left, uce_1484_right
132    | GTR+G      | 166        | 1b15c46de95575d3b98f9ec86598fc63 | uce_590_left, uce_1075_right, uce_1482_core                                                         
