Settings used

alignment         : ./Harrington_2016-permut-0.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 17880


Best partitioning scheme

Scheme Name       : step_9
Scheme lnL        : -1887763.29384
Scheme AICc       : 3783511.89566
Number of params  : 3926
Number of sites   : 235232
Number of subsets : 382

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 1445       | b61e56543c22a0634273d92244866846 | uce_737_left, uce_500_right, uce_1022_right, uce_46_left, uce_1186_left, uce_32_core, uce_1205_right, uce_252_left
2      | GTR+G      | 772        | 1fe5334281240c2209d40ea026d12b4b | uce_916_right, uce_673_left, uce_220_right, uce_758_left, uce_46_core                               
3      | GTR+G      | 1016       | 29b4ddd2ddbfe7a3bcc8ca2c6866fb2f | uce_533_left, uce_173_right, uce_38_right, uce_163_right, uce_811_right, uce_737_core, uce_791_right, uce_46_right
4      | GTR+G      | 255        | 379ab945b36ed6f774335c591973fc61 | uce_131_right, uce_344_right, uce_1195_left, uce_738_core                                           
5      | GTR+G      | 504        | 6fd8951630c49914e068accc4ca43e0e | uce_1174_left, uce_1195_core, uce_1174_right                                                        
6      | GTR+G      | 676        | ebf080884931947e492e5df0f0c0e804 | uce_48_left, uce_1195_right, uce_758_core, uce_448_core, uce_2_left, uce_494_right, uce_1257_core   
7      | GTR+G      | 2983       | 781ce1fb39cba4d896f290dd54c29040 | uce_1080_left, uce_748_left, uce_183_right, uce_712_right, uce_1196_left, uce_1332_left, uce_550_left, uce_748_right, uce_1126_right, uce_650_left, uce_749_left, uce_883_right, uce_84_left, uce_406_left
8      | GTR+G      | 1013       | 26158ff880827d8ac0bc693d4b079a37 | uce_1095_right, uce_1151_core, uce_405_left, uce_951_right, uce_814_right, uce_927_core, uce_688_right, uce_1196_core
9      | GTR+G      | 1373       | b134ebc8e6d7401ff4147cadd3cd9893 | uce_626_core, uce_6_right, uce_386_core, uce_605_right, uce_116_left, uce_48_right, uce_587_right, uce_1196_right
10     | GTR+G      | 868        | 4b6c5de5d3613ea9ba0c69c33840077a | uce_847_left, uce_1185_left, uce_129_left, uce_1246_right, uce_129_core, uce_587_left               
